variable_name,start_cycle,end_cycle,rw_flag
var_7,3437,12441,2
var_7,2092,27512,2
var_7,4637,12930,1
var_7,8400,24115,1
var_7,3207,26157,1
var_7,6719,16937,2
var_7,6151,11571,1
var_7,2012,19058,0
var_7,476,24908,2
var_7,5018,28255,2
var_7,8180,22845,2
var_7,2413,12322,2
var_7,7818,28723,2
var_7,6576,21158,1
var_7,1821,11530,2
var_7,3848,12062,2
var_7,5205,18405,0
var_7,7496,13668,1
var_7,4736,21745,2
var_7,2303,11559,1
var_7,2437,27214,1
var_7,4437,18278,0
var_7,9745,23465,0
var_7,9396,20225,0
var_7,8184,22710,1
var_7,315,13658,2
var_7,9728,10856,1
var_7,9274,17496,2
var_7,8348,19913,0
var_7,6704,21561,0
var_7,5475,13085,1
var_7,8772,11728,2
var_7,1272,24950,2
var_7,3699,13579,1
var_7,8842,28732,2
var_7,7519,17159,1
var_7,8109,27026,1
var_7,8955,12385,0
var_7,3616,14146,1
var_7,4839,20858,0
var_7,6288,17393,1
var_7,3233,13937,0
var_7,7803,25992,2
var_7,1588,12428,2
var_7,7528,13097,0
var_7,3337,13284,0
var_7,9751,29962,2
var_7,3811,19525,0
var_7,8782,16865,0
var_7,6764,27645,2
var_7,902,17990,1
var_7,7451,20014,0
var_7,9291,15273,1
var_7,7805,18131,0
var_7,4611,19686,0
var_7,5306,29174,0
var_7,7583,26655,0
var_7,5837,22235,0
var_7,412,29476,0
var_7,5806,21411,0
var_7,2099,25581,1
var_7,2526,15001,0
var_7,6239,17210,1
var_7,816,21601,0
var_7,4949,18818,2
var_7,3964,22155,1
var_7,5669,20291,0
var_7,7133,22621,2
var_7,5945,10938,2
var_7,8817,22663,0
var_7,5306,17242,2
var_7,1236,20102,2
var_7,3753,19843,1
var_7,9212,10186,2
var_7,7627,26752,0
var_7,9541,16762,0
var_7,569,15048,0
var_7,3904,12161,1
var_7,9318,10360,1
var_7,1948,28171,0
var_7,273,25331,0
var_7,1183,20954,2
var_7,7943,10785,1
var_7,5466,10575,2
var_7,4225,14236,0
var_7,9539,24126,2
var_7,8468,20196,0
var_7,1528,16581,2
var_7,4604,27703,1
var_7,9123,15696,0
var_7,8976,20263,0
var_7,8805,12408,2
var_7,2947,14219,0
var_7,6207,25441,2
var_7,1005,14864,2
var_7,7039,19049,1
var_7,4173,22721,2
var_7,9883,22597,2
var_7,3696,24297,2
var_7,886,12353,1
var_7,3363,21616,2
var_7,1949,23888,1
var_7,1281,26804,1
var_7,336,27996,1
var_7,6648,11013,2
var_7,6911,11287,0
var_7,6622,29765,0
var_7,3019,24714,0
var_7,9212,25838,1
var_7,1807,13903,1
var_7,8888,19350,1
var_7,3352,29469,2
var_7,9420,12618,0
var_7,8294,17089,2
var_7,3332,24725,1
var_7,5957,16430,0
var_7,312,13420,0
var_7,4151,17645,0
var_7,7125,18689,0
var_7,8749,26891,1
var_7,847,28087,1
var_7,863,12342,1
var_7,889,15949,0
var_7,5194,23882,0
var_7,9782,14663,0
var_7,3082,11097,2
var_7,6328,27062,1
var_7,3251,27621,2
var_7,7871,22724,0
var_7,5643,16788,0
var_7,9067,25483,1
var_7,8603,11233,1
var_7,7290,26394,0
var_7,2069,16168,0
var_7,5518,14452,2
var_7,2864,12319,2
var_7,3757,25139,2
var_7,4349,10916,0
var_7,3732,28044,1
var_7,8676,17618,2
var_7,3200,10586,2
var_7,4766,12502,0
var_7,7365,26992,1
var_7,7709,17130,0
var_7,2926,23299,2
var_7,4790,20696,1
var_7,7591,24442,1
var_7,4533,10202,2
var_7,8516,12109,0
var_7,7064,10849,0
var_7,7681,11042,1
var_7,1093,22944,0
var_7,2414,18583,2
var_7,6266,19834,2
var_7,7196,24664,2
var_7,9569,18295,0
var_7,6821,26448,1
var_7,7155,17235,2
var_7,9614,13169,1
var_7,1878,25591,0
var_7,8184,11169,1
var_7,8216,22019,0
var_7,6970,19625,0
var_7,5634,13078,1
var_7,8089,21349,1
var_7,8866,13420,0
var_7,9197,29217,2
var_7,3202,24388,0
var_7,5813,12869,1
var_7,3427,20381,0
var_7,4585,18871,1
var_7,2316,16136,2
var_7,8594,12575,1
var_7,135,12730,0
var_7,9307,29510,0
var_7,8263,12322,0
var_7,212,29175,1
var_7,245,10579,0
var_7,2851,19780,2
var_7,524,22415,2
var_7,6036,27588,2
var_7,5561,11028,1
var_7,2360,29672,1
var_7,8083,11120,1
var_7,8246,12596,2
var_7,407,20948,1
var_7,825,23169,1
var_7,1105,20974,1
var_7,8909,24092,2
var_7,4349,22479,2
var_7,7057,15928,0
var_7,4386,20875,1
var_7,5624,24985,1
var_7,2,11260,2
var_7,9288,17346,1
var_7,2138,26533,1
var_7,891,29244,0
var_7,8079,20098,1
var_7,9321,28609,2
var_7,3627,25679,2
var_7,2367,14267,2
var_7,3973,11392,2
var_7,7636,25215,2
var_7,4212,10161,2
var_7,2172,14331,1
var_7,2336,15163,1
var_7,1150,11180,2
var_7,1996,24994,1
var_7,9961,26737,2
var_7,1852,28094,2
var_7,52,19802,1
var_7,4260,29330,1
var_7,4065,29041,0
var_7,4345,26371,1
var_7,4456,17724,0
var_7,7133,17081,0
var_7,4253,29895,0
var_7,5655,16021,1
var_7,445,24199,1
var_7,3610,19268,2
var_7,9679,12708,1
var_7,6749,21725,0
var_7,8232,23622,0
var_7,2452,28255,0
var_7,5730,22584,0
var_7,7935,12593,1
var_7,5604,29467,0
var_7,5559,10719,0
var_7,359,22636,1
var_7,147,29104,0
var_7,6043,22106,1
var_7,8337,27017,2
var_7,2001,19715,2
var_7,9258,15052,1
var_7,9220,25234,0
var_7,1524,20245,2
var_7,9406,23005,0
var_7,7582,16309,1
var_7,4845,22614,1
var_7,3925,16914,2
var_7,3570,26848,1
var_7,8777,19882,0
var_7,3209,22690,1
var_7,7553,19917,1
var_7,9625,23899,1
var_7,8217,12112,0
var_7,2145,18289,0
var_7,1250,23774,0
var_7,3399,25410,2
var_7,8062,26024,0
var_7,176,22784,1
var_7,6243,22514,0
var_7,1819,23271,1
var_7,5012,13317,0
var_7,6261,28764,1
var_7,588,22277,0
var_7,8763,18489,0
var_7,6817,25390,1
var_7,3586,28367,2
var_7,5315,21817,2
var_7,4386,20241,1
var_7,2222,27099,2
var_7,2495,15529,0
var_7,9263,23094,0
var_7,1980,12628,0
var_7,3028,12171,0
var_7,5766,23926,2
var_7,4518,18277,2
var_7,871,14484,2
var_7,1663,23205,2
var_7,4959,13590,0
var_7,4362,21781,1
var_7,2295,28271,2
var_7,5402,25042,0
var_7,8106,28802,2
var_7,8294,16800,0
var_7,7647,24166,2
var_7,3569,16042,0
var_7,2623,13498,1
var_7,4907,10142,1
var_7,2847,18941,1
var_7,1097,16766,2
var_7,2346,29724,0
var_7,8646,20731,2
var_7,5425,15732,2
var_7,9045,14726,2
var_7,7750,25089,0
var_7,7429,21750,1
var_7,251,10319,1
var_7,2199,29901,2
var_7,6592,25313,1
var_7,7186,27220,0
var_7,4747,14754,0
var_7,2945,10707,1
var_7,8899,21402,1
var_7,2062,13172,2
var_7,2145,23665,2
var_7,1216,22505,1
var_7,5037,23471,0
var_7,1831,21421,1
var_7,2802,14577,2
var_7,8267,19597,0
var_7,6639,20278,2
var_7,8236,19370,1
var_7,9332,27681,1
var_7,468,20968,0
var_7,8759,15608,1
var_7,3857,28087,1
var_7,6466,24807,0
var_7,9789,10640,2
var_7,3335,21457,1
var_7,6961,21473,2
var_7,4082,16192,1
var_7,5822,18343,1
var_7,5192,29938,2
var_7,2823,21277,1
var_7,2461,20455,0
var_7,8400,10722,2
var_7,9779,29613,1
var_7,7646,24949,2
var_7,6087,24979,2
var_7,1422,25816,1
var_7,9673,26055,1
var_7,9196,14581,0
var_7,3915,21941,1
var_7,7520,21377,2
var_7,416,23113,1
var_7,8749,13145,2
var_7,8865,26470,1
var_7,1778,16144,0
var_7,5635,17858,1
var_7,2191,22380,1
var_7,3227,29524,1
var_7,4776,18450,1
var_7,3551,24317,1
var_7,3028,11759,2
var_7,7720,25547,0
var_7,1682,14063,0
var_7,7470,24331,1
var_7,9619,28990,2
var_7,2796,14639,0
var_7,2924,10949,0
var_7,4349,10948,1
var_7,3214,15699,2
var_7,6693,25769,2
var_7,176,14783,1
var_7,2100,23871,2
var_7,5216,10646,2
var_7,829,18124,0
var_7,9287,29341,1
var_7,7421,26480,1
var_7,8583,24282,0
var_7,952,14454,2
var_7,2094,27951,2
var_7,9171,26540,1
var_7,5044,17356,1
var_7,5946,14658,0
var_7,8874,23798,2
var_7,5896,21792,1
var_7,3910,16173,1
var_7,40,24384,0
var_7,3718,10596,0
var_7,2701,11111,2
var_7,45,21344,0
var_7,1245,18464,1
var_7,2297,13088,2
var_7,6338,24182,0
var_7,8180,21890,0
var_7,1278,11248,1
var_7,7644,18635,1
var_7,7676,27152,1
var_7,524,26249,0
var_7,5085,10626,1
var_7,3219,22980,1
var_7,8798,28084,2
var_7,8946,22950,1
var_7,9033,18849,0
var_7,3512,24016,1
var_7,7109,18479,1
var_7,600,16125,2
var_7,5655,28331,0
var_7,8719,13238,1
var_7,7813,19016,0
var_7,586,28395,0
var_7,6986,15321,0
var_7,2148,12232,1
var_7,2035,28437,2
var_7,1288,23302,0
var_7,5975,21234,1
var_7,2762,20540,2
var_7,4394,22345,1
var_7,3330,21534,2
var_7,2518,27143,0
var_7,1347,21272,1
var_7,2366,29536,0
var_7,4609,26238,2
var_7,7232,21075,0
var_7,3505,23412,1
var_7,7641,16655,0
var_7,9401,18340,2
var_7,2262,14797,0
var_7,4216,14765,1
var_7,5745,22129,2
var_7,5764,28254,1
var_7,6483,17807,0
var_7,4840,26086,2
var_7,6782,10059,0
var_7,3605,10964,2
var_7,6664,26369,0
var_7,4374,28414,2
var_7,2306,24271,0
var_7,2936,29617,1
var_7,8019,14024,2
var_7,4473,14487,0
var_7,4600,10287,1
var_7,7760,12575,0
var_7,7826,18042,2
var_7,3184,15429,2
var_7,5044,13776,0
var_7,1972,20908,1
var_7,1159,21098,2
var_7,3479,26526,2
var_7,1622,13901,1
var_7,1590,18283,2
var_7,3358,11422,2
var_7,533,11831,1
var_7,2409,28313,1
var_7,9208,19938,2
var_7,3025,28715,1
var_7,3561,20760,0
var_7,2961,27396,0
var_7,4981,15844,1
var_7,7143,27806,1
var_7,496,20934,0
var_7,827,11914,0
var_7,3028,16458,0
var_7,9009,21207,1
var_7,927,25841,2
var_7,4113,11387,0
var_7,1278,14194,1
var_7,7266,17442,0
var_7,7948,17078,1
var_7,9696,23839,1
var_7,8080,14316,2
var_7,4183,13877,1
var_7,6183,29984,0
var_7,5880,27501,1
var_7,4699,26799,1
var_7,7027,27547,1
var_7,5871,27214,0
var_7,5708,26729,2
var_7,508,23293,0
var_7,3746,29040,1
var_7,2101,18822,1
var_7,8476,10925,2
var_7,3463,23268,1
var_7,8251,18784,0
var_7,6951,16384,2
var_7,2298,11126,0
var_7,6998,29815,2
var_7,5274,28395,0
var_7,9938,21694,1
var_7,4603,17806,0
var_7,9572,17305,0
var_7,6679,28667,0
var_7,4827,29755,0
var_7,1027,28537,0
var_7,2572,19391,2
var_7,4033,16245,2
var_7,9838,26513,0
var_7,1047,28617,0
var_8,8948,17143,2
var_8,9904,28542,0
var_8,8078,27906,0
var_8,5298,16527,2
var_8,2914,12488,1
var_8,6067,20499,2
var_8,7994,20061,2
var_8,2624,25170,1
var_8,5705,22243,1
var_8,3318,11750,0
var_8,8203,16148,1
var_8,7393,13089,2
var_8,5144,27234,0
var_8,3899,12618,0
var_8,8506,28481,0
var_8,5452,19563,1
var_8,7786,11668,1
var_8,5294,10758,2
var_8,824,21932,2
var_8,3307,28214,2
var_8,4711,15758,0
var_8,4915,25430,2
var_8,1577,23246,2
var_8,4504,20969,1
var_8,1975,28636,1
var_8,3226,16840,1
var_8,3888,23014,0
var_8,2921,17409,2
var_8,2397,20242,2
var_8,662,15897,0
var_8,3342,17944,2
var_8,7082,18177,0
var_8,4373,27497,1
var_8,9024,10170,0
var_8,1797,23419,1
var_8,3109,14497,2
var_8,4411,23737,1
var_8,2728,17062,2
var_8,357,13796,2
var_8,9307,22567,2
var_8,8143,10384,0
var_8,640,19357,1
var_8,8455,22793,0
var_8,7653,19871,1
var_8,6402,28939,1
var_8,5397,18473,1
var_8,8369,29638,2
var_8,1620,19952,1
var_8,2352,29126,0
var_8,7890,16756,1
var_8,270,17243,1
var_8,5563,15833,0
var_8,5651,27025,1
var_8,4349,16498,2
var_8,2360,14193,1
var_8,8525,21033,0
var_8,8392,29143,1
var_8,8021,17027,0
var_8,7752,23907,0
var_8,1274,20492,1
var_8,7805,17971,2
var_8,3039,11581,1
var_8,4060,23114,2
var_8,79,15905,0
var_8,5581,15511,0
var_8,8703,28968,0
var_8,4150,19075,0
var_8,6958,11719,0
var_8,7679,26708,2
var_8,7533,22619,1
var_8,175,27217,2
var_8,7398,26455,1
var_8,3267,23652,1
var_8,896,29075,2
var_8,9701,23357,0
var_8,5203,18352,1
var_8,5984,25594,1
var_8,7684,21732,0
var_8,93,13801,1
var_8,9982,13424,0
var_8,5032,19537,0
var_8,8587,13418,1
var_8,8036,25195,2
var_8,4146,21926,0
var_8,3192,10185,0
var_8,4307,28819,2
var_8,7214,25032,2
var_8,7924,13094,0
var_8,5746,29345,1
var_8,9207,21407,1
var_8,3160,24539,1
var_8,7624,24321,2
var_8,7137,19858,0
var_8,4149,27313,1
var_8,3960,16460,0
var_8,3493,19257,0
var_8,4013,15653,1
var_8,9111,25325,2
var_8,9635,29052,2
var_8,2174,15176,1
var_8,4805,26566,2
var_8,3484,28986,1
var_8,1293,11868,0
var_8,6967,28439,1
var_8,5257,13388,1
var_8,1499,28325,2
var_8,1421,25593,0
var_8,8063,24995,0
var_8,3269,22711,2
var_8,7802,28578,1
var_8,757,22308,2
var_8,2861,14882,2
var_8,6527,11903,0
var_8,5670,21458,1
var_8,9997,19937,0
var_8,3012,18247,0
var_8,8787,21441,2
var_8,4357,10506,0
var_8,1216,15890,0
var_8,6998,12935,0
var_8,7173,24500,2
var_8,67,16556,2
var_8,3770,21677,2
var_8,9147,25918,2
var_8,104,21006,0
var_8,8552,12313,2
var_8,8654,19786,1
var_8,6259,22795,0
var_8,5052,18616,0
var_8,4565,16239,2
var_8,5657,21068,0
var_8,9629,21330,1
var_8,5111,26439,1
var_8,6724,17766,2
var_8,2992,18962,0
var_8,5666,25058,2
var_8,2240,10923,1
var_8,9830,12355,1
var_8,1715,19134,2
var_8,5319,12573,0
var_8,5025,22424,1
var_8,4740,28490,2
var_8,7043,12464,2
var_8,6672,25253,2
var_8,2456,10154,2
var_8,4932,20495,0
var_8,7755,13715,1
var_8,3445,26585,1
var_8,8979,24572,0
var_8,5837,12400,0
var_8,9027,10881,2
var_8,2386,14891,1
var_8,2297,26749,0
var_8,6146,11506,1
var_8,2466,16193,2
var_8,9467,29870,0
var_8,6354,24096,2
var_8,5026,27186,1
var_8,2394,14508,0
var_8,4808,18354,0
var_8,2433,20496,0
var_8,2754,17830,1
var_8,2615,21636,1
var_8,6520,28487,2
var_8,477,26301,2
var_8,2190,23220,1
var_8,8120,24609,0
var_8,6305,12772,1
var_8,4290,20513,2
var_8,1563,28100,0
var_8,510,24505,0
var_8,2005,21984,2
var_8,7398,29739,0
var_8,7944,26428,1
var_8,7807,25158,1
var_8,7091,16342,2
var_8,8658,16851,0
var_8,6522,14147,2
var_8,8306,13306,2
var_8,1362,11262,0
var_8,3037,12051,2
var_8,1798,20149,2
var_8,7833,11169,1
var_8,4059,23934,2
var_8,8219,29006,1
var_8,2363,13858,1
var_8,2832,26813,1
var_8,8380,19362,1
var_8,517,10733,1
var_8,1798,22024,2
var_8,150,15285,1
var_8,479,27483,1
var_8,3980,19133,2
var_8,3258,15632,1
var_8,9501,23315,2
var_8,3434,19533,1
var_8,7157,10261,2
var_8,4094,25275,1
var_8,2767,16921,0
var_8,4576,21901,0
var_8,877,17712,1
var_8,2105,29856,0
var_8,6446,25306,0
var_8,6514,25743,2
var_8,6290,28674,0
var_8,1837,26337,1
var_8,361,12147,2
var_8,3043,25930,2
var_8,2252,27219,2
var_8,9016,11973,0
var_8,7045,23991,0
var_8,5971,15971,0
var_8,6012,13878,1
var_8,4760,26415,2
var_8,4892,21087,0
var_8,2117,23613,1
var_8,9803,10472,1
var_8,1026,22773,0
var_8,3261,18288,2
var_8,8443,15887,2
var_8,6934,20606,2
var_8,4671,24623,1
var_8,6520,14463,0
var_8,3596,28300,2
var_8,5636,24121,0
var_8,6920,28193,2
var_8,5322,29924,1
var_8,8192,27627,0
var_8,6407,22654,0
var_8,5328,20493,1
var_8,1588,29117,1
var_8,289,12037,2
var_8,372,15888,0
var_8,1807,26403,0
var_8,1426,26188,0
var_8,2962,19145,1
var_8,6841,15893,2
var_8,1909,17666,1
var_8,4587,19717,1
var_8,5354,13309,0
var_8,1313,29622,2
var_8,8631,17493,1
var_8,2057,13509,0
var_8,6274,10858,2
var_8,8645,24451,2
var_8,7564,24809,1
var_8,4240,17957,2
var_8,4780,23804,2
var_8,1421,13740,2
var_8,3214,19361,2
var_8,324,28079,0
var_8,1830,11067,1
var_8,8055,16350,0
var_8,3980,17816,0
var_8,5414,23469,1
var_8,9340,22048,0
var_8,5373,21946,1
var_8,5744,14917,0
var_8,2314,15010,2
var_8,7075,11325,1
var_8,7111,12841,1
var_8,4881,19693,0
var_8,8376,25930,1
var_8,7473,25226,0
var_8,40,28997,0
var_8,168,13658,0
var_8,4448,27529,2
var_8,9204,29458,0
var_8,9744,29271,2
var_8,9305,15545,2
var_8,457,18934,2
var_8,2195,16119,2
var_8,5285,13262,2
var_8,323,27089,2
var_8,8915,22653,1
var_8,7781,20960,1
var_8,7519,29249,1
var_8,7189,15917,2
var_8,198,19310,0
var_8,4470,16752,2
var_8,2103,23147,1
var_8,2166,28460,0
var_8,1846,25518,0
var_8,3420,27937,1
var_8,4441,22148,1
var_8,874,24818,2
var_8,9426,11431,2
var_8,2296,25094,2
var_8,6803,11586,1
var_8,1023,25909,2
var_8,3462,29997,0
var_8,4342,20897,1
var_8,7272,19636,0
var_8,1193,25112,2
var_8,4728,10406,2
var_8,587,24686,2
var_8,7233,23103,2
var_8,6357,22917,1
var_8,2360,28185,0
var_8,1633,10353,0
var_8,5948,29673,1
var_8,9239,16363,0
var_8,6294,17744,0
var_8,1809,23941,2
var_8,7258,12928,0
var_8,5066,20106,1
var_8,379,27073,2
var_8,4562,10419,0
var_8,4884,17990,0
var_8,875,21787,0
var_8,9060,17573,0
var_8,9199,15783,1
var_8,5536,21163,1
var_8,4218,10982,0
var_8,8339,22264,0
var_8,7521,11360,0
var_8,1357,26904,1
var_8,8074,13478,2
var_8,3540,12579,1
var_8,4134,20333,2
var_8,2112,23769,1
var_8,395,21308,0
var_8,1388,21255,1
var_8,5740,14889,0
var_8,1226,23961,2
var_8,9853,23457,1
var_8,3698,20595,2
var_8,3842,17406,0
var_8,3772,25174,0
var_8,2884,28678,0
var_8,5278,13543,2
var_8,961,12630,0
var_8,3874,26360,2
var_8,8630,26420,2
var_8,472,10539,0
var_8,5345,25219,1
var_8,3029,17791,0
var_8,9812,12467,1
var_8,8746,28734,1
var_8,9518,16350,0
var_8,1112,14798,0
var_8,6901,23816,2
var_8,3155,11710,0
var_8,3849,12702,2
var_8,524,11468,1
var_8,9460,23754,0
var_8,2279,11273,1
var_8,2655,27118,2
var_8,2505,12396,0
var_8,2616,15858,0
var_8,7792,12709,2
var_8,4293,10664,0
var_8,8251,15299,0
var_8,8900,29057,0
var_8,3068,14876,0
var_8,5188,25292,2
var_8,5986,12310,1
var_8,7729,16957,2
var_8,9735,25709,2
var_8,8567,11233,1
var_8,7684,18030,2
var_8,7877,10183,1
var_8,402,26963,2
var_8,7250,12951,0
var_8,7577,19480,2
var_8,6517,13321,1
var_8,2789,16797,2
var_8,516,15175,0
var_8,3102,24500,1
var_8,2363,14325,2
var_8,599,27080,2
var_8,7139,26376,1
var_8,5940,20686,1
var_8,609,14736,1
var_8,8980,17614,2
var_8,987,20777,2
var_8,3371,23940,2
var_8,6498,15898,0
var_8,1276,13327,0
var_8,9181,17605,2
var_8,4807,16270,0
var_8,5374,29108,2
var_8,5254,18469,2
var_8,7454,23938,2
var_8,9842,24427,1
var_8,9942,17939,0
var_8,8511,29906,0
var_8,5617,27413,1
var_8,5827,12323,2
var_8,4979,11853,1
var_8,6924,24990,2
var_8,3461,11399,0
var_8,4682,20476,2
var_8,9543,15965,2
var_8,566,13997,0
var_8,2302,17353,0
var_8,2994,15433,0
var_8,5900,10087,2
var_8,4808,10997,1
var_8,39,29102,2
var_8,1918,27216,2
var_8,584,10008,1
var_8,2792,10552,1
var_8,6673,17765,2
var_8,8228,11296,0
var_8,9027,25542,0
var_8,4920,13655,2
var_8,4476,28071,1
var_8,9508,21552,2
var_8,1386,20903,0
var_8,2201,20460,1
var_8,3676,15963,1
var_8,3142,24248,1
var_8,9445,24163,2
var_8,4791,12808,0
var_8,3723,21333,2
var_8,3808,15964,2
var_8,1698,28896,0
var_8,5009,29851,0
var_8,693,10965,2
var_8,5163,18182,2
var_8,3574,18601,1
var_8,5017,18393,2
var_8,6926,27469,0
var_8,8345,20340,1
var_8,4284,18179,1
var_8,7248,16990,2
var_8,2794,22029,2
var_8,1501,20291,1
var_8,1055,14349,1
var_8,210,19253,2
var_8,7363,25923,2
var_8,440,15662,1
var_8,3691,19193,2
var_8,1881,14076,1
var_8,8854,19597,1
var_8,1206,29558,0
var_8,1553,28441,2
var_8,6908,16760,2
var_8,1773,17671,0
var_8,7837,28434,1
var_8,1601,15439,0
var_8,9093,23620,0
var_8,7334,28424,2
var_8,9629,17320,1
var_8,9722,15219,2
var_8,6235,14582,0
var_8,6764,17235,1
var_8,6299,16508,0
var_8,1948,26748,2
var_8,3017,12385,2
var_8,2218,10406,0
var_8,8219,15753,0
var_8,7236,13318,0
var_8,8564,13233,1
var_8,2998,27433,0
var_8,7422,16485,0
var_8,4969,11766,2
var_8,4555,25389,1
var_8,7781,10443,2
var_8,9344,20158,0
var_8,2415,18449,2
var_8,265,12692,2
var_8,8524,13710,1
var_8,1958,11715,1
var_8,6983,10021,1
var_8,3558,12077,0
var_8,569,20300,2
var_8,4828,18114,1
var_8,8277,21925,1
var_8,4459,14430,1
var_8,7003,26043,0
var_8,9227,19574,2
var_8,6921,22242,0
var_8,7801,16190,1
var_8,9273,26912,0
var_8,1484,20396,1
var_8,8456,15184,0
var_8,169,28547,0
var_8,3358,24493,2
var_8,5161,17192,1
var_8,131,18501,0
var_8,413,18674,2
var_8,3676,27355,2
var_8,2051,28724,0
var_8,3602,14588,2
var_8,1113,28581,0
var_8,108,28978,0
var_8,2021,16333,2
var_8,5515,10252,2
var_8,7519,19152,0
var_8,5308,24580,1
var_8,1156,26224,1
var_8,7390,11992,2
var_8,9783,25545,0
var_8,8270,24526,0
var_8,7916,27318,0
var_8,6446,27795,1
var_8,9049,11233,0
var_8,8155,29148,2
var_8,6139,13427,1
var_8,7168,13265,1
var_8,808,24131,2
var_8,1118,26071,1
var_8,5500,12037,2
var_8,3373,25467,2
var_8,4147,21990,1
var_8,4289,15301,0
var_8,7362,26672,2
var_8,7181,17028,2
var_8,1913,16854,0
var_8,2327,16439,0
var_8,2485,29252,2
var_8,100,11110,1
var_8,1114,27742,2
var_8,3129,19227,0
var_8,634,16270,2
var_8,125,11548,2
var_8,8965,29965,1
var_8,8491,11465,0
var_8,8542,29176,1
var_8,3850,29482,0
var_8,5402,17301,1
var_8,4080,21013,2
var_8,1283,22453,0
var_8,3767,28859,2
var_8,289,22291,0
var_8,416,24528,2
var_8,2704,13775,0
var_8,6803,22792,2
var_8,4436,18879,1
var_8,7350,10463,1
var_8,1208,11422,2
var_8,5909,25761,1
var_8,5454,21712,1
var_8,5454,25930,1
var_8,1539,13943,0
var_8,6355,22243,0
var_8,4417,26412,2
var_8,1205,22243,2
var_8,743,28445,1
var_8,1796,23332,0
var_8,3835,12363,0
var_8,8178,28196,2
var_8,6876,26884,0
var_8,9555,13887,1
var_8,1050,20233,0
var_8,6630,19574,0
var_8,3330,14179,2
var_8,4333,19838,0
var_8,3532,20713,0
var_8,8409,27892,0
var_8,7782,20478,0
var_8,171,20751,2
var_8,8109,29200,0
var_8,5833,28600,0
var_8,2892,11211,1
var_8,8841,21799,0
var_8,1944,18828,1
var_8,5266,18218,0
var_8,1132,17904,2
var_8,5864,12216,1
var_8,2864,17216,1
var_8,2772,24585,2
var_8,7631,29590,2
var_8,5310,18342,1
var_8,9927,26177,2
var_8,2447,26270,1
var_8,8425,20936,2
var_8,586,23264,2
var_8,631,19274,1
var_8,7813,18819,2
var_8,2549,18563,1
var_8,788,23260,2
var_8,8234,29993,1
var_8,3470,11969,2
var_8,9893,21572,2
var_8,6843,11608,1
var_8,604,21940,0
var_8,2577,25811,2
var_8,2904,24515,0
var_8,7609,14962,2
var_8,118,15255,1
var_8,9949,17673,1
var_8,8587,24841,0
var_8,5610,23492,0
var_8,8911,21212,0
var_8,5532,24804,2
var_8,2813,25889,2
var_8,187,10590,1
var_8,3360,19640,0
var_8,9743,28122,1
var_8,2244,24414,1
var_8,6259,20267,0
var_8,9751,16078,0
var_8,160,19254,1
var_8,470,26258,0
var_8,6435,15681,0
var_8,7985,10475,1
var_8,263,14450,1
var_8,6506,14626,0
var_8,8816,18400,0
var_8,3506,23800,0
var_8,5493,22748,2
var_8,9039,23904,2
var_8,3019,25471,2
var_8,8987,24321,0
var_8,8495,13228,1
var_8,2085,23874,1
var_8,8511,21304,0
var_8,2203,19547,1
var_8,2020,15237,0
var_8,6948,13329,1
var_8,5266,22496,0
var_8,9995,14011,1
var_8,1203,18214,0
var_8,2896,12171,0
var_8,3278,20266,1
var_8,5681,23969,1
var_8,4215,14943,0
var_8,1754,20846,2
var_8,3439,24838,1
var_8,7159,18285,1
var_8,5257,18750,2
var_8,8257,22795,1
var_8,1746,18380,1
var_8,4573,18982,2
var_8,9925,22132,1
var_8,5926,11361,1
var_8,511,22115,0
var_8,8611,29320,2
var_8,9508,13030,2
var_8,8131,19958,1
var_8,6206,14908,2
var_8,6411,28179,1
var_8,8286,10226,0
var_8,4808,24526,1
var_8,6679,13195,2
var_8,2240,13132,0
var_8,2725,23892,2
var_8,1678,27357,0
var_8,7073,27317,2
var_8,7282,15934,2
var_8,4194,19464,1
var_8,8745,29354,1
var_8,2511,28161,0
var_8,8877,20818,2
var_8,2290,15428,0
var_8,462,13763,0
var_8,7370,27320,0
var_8,2822,24232,2
var_8,535,28196,2
var_8,4418,29161,0
var_8,4948,23416,2
var_8,3352,16500,1
var_8,8629,19061,2
var_8,2073,20270,0
var_8,534,25453,2
var_8,8923,13684,2
var_8,7004,13665,1
var_8,6844,10471,1
var_8,4692,18439,2
var_8,4115,19949,2
var_8,2278,23728,1
var_8,5221,29710,0
var_8,952,11250,0
var_8,9095,24809,1
var_8,7140,16277,1
var_8,1275,14523,0
var_8,6783,14099,0
var_8,6916,21282,1
var_8,3933,26835,0
var_8,8716,18884,1
var_8,6274,14774,2
var_8,548,21068,0
var_8,2138,18674,0
var_8,3854,27189,1
var_8,8462,23627,2
var_8,7004,20598,0
var_8,1212,24934,2
var_8,8055,16721,2
var_8,6079,13203,0
var_8,1834,19210,0
var_8,9793,17233,0
var_8,7361,16768,1
var_8,9117,29057,1
var_8,7676,12330,1
var_8,2676,23065,2
var_8,462,13533,0
var_8,4660,24400,2
var_8,8131,18528,0
var_8,7979,26383,2
var_8,301,22194,0
var_8,3140,18060,0
var_8,8169,26084,0
var_8,2999,10224,1
var_8,1886,24247,0
var_8,6989,20422,2
var_8,2127,20013,0
var_8,5575,11382,2
var_8,2097,20902,1
var_8,6597,22525,0
var_8,5220,29782,0
